"","FOD_ID","FIRE_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE"
"832",311316,"304409",2003,2003-07-19,200,"Human","Recreation and ceremony",15,"C",61.0993,-160.719,"FWS","AK"
"833",311318,"TSYOOKUIHV",2003,2003-07-22,203,"Human","Debris and open burning",6941,"G",67.4777,-146.2705,"TRIBAL","AK"
"834",311323,"FISH LAKE",2003,2003-07-29,210,"Natural","Natural",109,"D",62.7997,-141.8522,"FWS","AK"
"835",311326,"GRAND CAN",2003,2003-08-12,224,"Natural","Natural",114.7,"D",67.9138,-160.7329,"BLM","AK"
"836",311333,"304475",2003,2003-09-24,267,"Human","Recreation and ceremony",98,"C",63.016,-155.6023,"STATE","AK"
"837",311338,"LAKE ILIAM",2004,2004-05-09,130,"Human","Recreation and ceremony",50,"C",59.5326,-154.7855,"BLM","AK"
"838",311340,"TROUT LAKE",2004,2004-05-21,142,"Human","Missing data/not specified/undetermined",80,"C",61.2826,-155.5023,"TRIBAL","AK"
"839",311349,"NEKAKTE CR",2004,2004-05-31,152,"Natural","Natural",56,"C",67.3494,-158.4695,"NPS","AK"
"840",311352,"NORUTAK HI",2004,2004-05-31,152,"Natural","Natural",40,"C",66.6667,-154.5907,"NPS","AK"
"841",311354,"BATZA R",2004,2004-05-31,152,"Natural","Natural",10,"C",65.9661,-154.5693,"BLM","AK"
"842",311356,"MAUNELUK R",2004,2004-05-31,152,"Natural","Natural",224.6,"D",67.0995,-155.6861,"STATE","AK"
"843",311358,"BABANTALTL",2004,2004-05-31,152,"Natural","Natural",15,"C",66.3328,-155.286,"BLM","AK"
"844",311362,"LMELOZITNA",2004,2004-06-01,153,"Natural","Natural",10,"C",65.9081,-141.8758,"BLM","AK"
"845",311363,"NAKOLIK",2004,2004-06-01,153,"Missing data/not specified/undetermined","Missing data/not specified/undetermined",100,"D",67.8661,-160.8529,"NPS","AK"
"846",311366,"GREEN CR",2004,2004-06-04,156,"Natural","Natural",35,"C",65.3681,-153.3725,"STATE","AK"
"847",311368,"SOUTH FORK",2004,2004-06-07,159,"Natural","Natural",26.5,"C",66.8456,-151.4452,"FWS","AK"
"848",311370,"DUGAN HILL",2004,2004-06-07,159,"Natural","Natural",357,"E",65.0323,-149.8155,"STATE","AK"
"849",311371,"WOLF CREEK",2004,2004-06-07,159,"Natural","Natural",214868.7,"G",65.2782,-145.0594,"BLM","AK"
"850",311372,"PASTOLIK R",2004,2004-06-07,159,"Natural","Natural",17,"C",62.9159,-163.1191,"FWS","AK"
"851",311375,"CACHE",2004,2004-06-09,161,"Natural","Natural",4864,"F",65.6291,-145.0733,"STATE","AK"
"852",311379,"HOGATZA RI",2004,2004-06-10,162,"Natural","Natural",15,"C",66.7284,-154.2224,"STATE","AK"
"853",311380,"BIG CREEK",2004,2004-06-10,162,"Natural","Natural",60,"C",65.24,-154.7262,"STATE","AK"
"854",311381,"DULBI SLOU",2004,2004-06-10,162,"Natural","Natural",10,"C",65.4494,-156.0359,"FWS","AK"
"855",311383,"POKTOVIK C",2004,2004-06-11,163,"Natural","Natural",307.6,"E",68.0133,-161.2274,"NPS","AK"
"856",311384,"SALLEYS",2004,2004-06-11,163,"Missing data/not specified/undetermined","Missing data/not specified/undetermined",40,"C",66.9433,-157.3997,"TRIBAL","AK"
"857",311385,"KILIOVILIK",2004,2004-06-11,163,"Natural","Natural",77.3,"C",66.5661,-157.5194,"BLM","AK"
"858",311388,"HUSLIA RIV",2004,2004-06-11,163,"Natural","Natural",10,"C",65.9161,-157.1526,"FWS","AK"
"859",311390,"BILLY HAWK",2004,2004-06-12,164,"Natural","Natural",129.8,"D",66.0597,-156.5787,"FWS","AK"
"860",311392,"HILL 208",2004,2004-06-12,164,"Natural","Natural",10,"C",61.3992,-162.519,"FWS","AK"
"861",311393,"WHEELER CR",2004,2004-06-12,164,"Natural","Natural",25,"C",66.4061,-156.7616,"FWS","AK"
"862",311396,"NORTH DAG",2004,2004-06-12,164,"Natural","Natural",419884,"G",65.7467,-152.2315,"BLM","AK"
"863",311397,"SLOKHENJIK",2004,2004-06-12,164,"Natural","Natural",1407,"F",65.835,-152.6176,"BLM","AK"
"864",311398,"BOUNDARY",2004,2004-06-13,165,"Natural","Natural",537627,"G",65.2663,-146.8858,"STATE","AK"
"865",311399,"PARGON RV",2004,2004-06-13,165,"Natural","Natural",25,"C",64.9493,-163.0193,"BLM","AK"
"866",311403,"KILULIKPUK",2004,2004-06-13,165,"Natural","Natural",60,"C",65.711,-161.0835,"STATE","AK"
"867",311405,"CHANCE CR",2004,2004-06-13,165,"Natural","Natural",17,"C",65.371,-161.7438,"STATE","AK"
"868",311406,"ULUKLUK CR",2004,2004-06-13,165,"Natural","Natural",10,"C",65.8994,-159.7838,"BLM","AK"
"869",311408,"CROOKED CR",2004,2004-06-14,166,"Natural","Natural",234,"D",65.6112,-151.8804,"BLM","AK"
"870",311409,"SISIAK CRE",2004,2004-06-14,166,"Natural","Natural",332.9,"E",67.8994,-160.6029,"NPS","AK"
"871",311410,"LITTLEBLAC",2004,2004-06-14,166,"Natural","Natural",30,"C",65.8163,-143.0191,"BLM","AK"
"872",311412,"ELI RV 1",2004,2004-06-14,166,"Natural","Natural",102.4,"D",67.6924,-162.501,"NPS","AK"
"873",311415,"SAGAVANIRK",2004,2004-06-14,166,"Natural","Natural",45,"C",68.5346,-149.0461,"BLM","AK"
"874",311417,"TAKSLESLUK",2004,2004-06-14,166,"Natural","Natural",15,"C",61.1659,-163.0523,"FWS","AK"
"875",311419,"MIDBIRCH C",2004,2004-06-14,166,"Natural","Natural",30294,"G",65.9997,-144.3692,"TRIBAL","AK"
"876",311423,"KOKACHO",2004,2004-06-14,166,"Natural","Natural",10,"C",66.883,-145.9693,"TRIBAL","AK"
"877",311426,"PREACHER CREEK",2004,2004-06-14,166,"Natural","Natural",243254,"G",65.983,-145.0525,"FWS","AK"
"878",311427,"HILLBILLY",2004,2004-06-14,166,"Natural","Natural",10378,"G",63.9818,-146.5445,"OTHER FEDERAL","AK"
"879",311428,"EDWARDSCR",2004,2004-06-14,166,"Natural","Natural",243900,"G",65.5169,-143.1724,"BLM","AK"
"880",311430,"DEER CREEK",2004,2004-06-15,167,"Natural","Natural",103092,"G",64.898,-141.984,"BLM","AK"
"881",311431,"NATION RIV",2004,2004-06-15,167,"Natural","Natural",66832,"G",65.193,-141.524,"NPS","AK"
"882",311432,"PINGO",2004,2004-06-15,167,"Natural","Natural",403993,"G",67.2071,-146.3702,"TRIBAL","AK"
"883",311433,"BLKCURRANT",2004,2004-06-15,167,"Natural","Natural",35,"C",66.6036,-144.3334,"FWS","AK"
"884",311434,"WINTER TRAILL",2004,2004-06-15,167,"Natural","Natural",344833,"G",66.9597,-145.346,"FWS","AK"
"885",311435,"FT HAMLIN",2004,2004-06-15,167,"Natural","Natural",97615,"G",65.914,-149.4879,"FWS","AK"
"886",311437,"AMERICAN S",2004,2004-06-15,167,"Natural","Natural",11728,"G",64.5664,-141.3473,"TRIBAL","AK"
"887",311439,"CHICKEN 1",2004,2004-06-15,167,"Natural","Natural",320155,"G",64.0163,-142.0023,"STATE","AK"
"888",311442,"CHANDALAR",2004,2004-06-15,167,"Natural","Natural",57,"C",67.983,-147.7194,"FWS","AK"
"889",311443,"CHITSIA CR",2004,2004-06-15,167,"Natural","Natural",1635,"F",64.1537,-150.5632,"STATE","AK"
"890",311446,"7MILESLOUG",2004,2004-06-15,167,"Natural","Natural",50,"C",64.6671,-148.2399,"OTHER FEDERAL","AK"
"891",311447,"SMALLARMS2",2004,2004-06-16,168,"Human","Firearms and explosives use",1324,"F",64.806,-147.6441,"OTHER FEDERAL","AK"
"892",311448,"MAGGIE CR",2004,2004-06-16,168,"Natural","Natural",18,"C",67.6541,-145.2527,"TRIBAL","AK"
"893",311449,"CHOTZATDHA",2004,2004-06-16,168,"Natural","Natural",257.7,"D",67.8005,-145.2561,"TRIBAL","AK"
"894",311450,"VUNDIK LAK",2004,2004-06-16,168,"Natural","Natural",267,"D",67.388,-143.7635,"FWS","AK"
"895",311452,"GARDINER C",2004,2004-06-17,169,"Natural","Natural",125643,"G",63.083,-141.3355,"STATE","AK"
"896",311453,"INDIAN GRA",2004,2004-06-17,169,"Natural","Natural",26610,"G",65.5861,-141.3596,"BLM","AK"
"897",311454,"KANDIK RIV",2004,2004-06-17,169,"Natural","Natural",65990,"G",65.6439,-141.5246,"BLM","AK"
"898",311457,"BILLY CK",2004,2004-06-18,170,"Natural","Natural",463994,"G",63.8163,-143.819,"STATE","AK"
"899",311459,"TOMMY LK",2004,2004-06-18,170,"Natural","Natural",3879,"F",66.2664,-142.7526,"FWS","AK"
"900",311460,"SUCKER CRK",2004,2004-06-20,172,"Natural","Natural",83,"C",66.4841,-144.8015,"FWS","AK"
"901",311461,"T LAKE",2004,2004-06-20,172,"Natural","Natural",1752.4,"F",63.8663,-143.9356,"TRIBAL","AK"
"902",311464,"PORCUPINE",2004,2004-06-21,173,"Natural","Natural",284595,"G",63.4497,-142.6689,"STATE","AK"
"903",311466,"MOSQUITOFK",2004,2004-06-21,173,"Natural","Natural",23,"C",64.0858,-141.9859,"STATE","AK"
"904",311467,"WALLSTREET",2004,2004-06-22,174,"Natural","Natural",89279,"G",64.0663,-141.6856,"BLM","AK"
"905",311469,"KING CREEK",2004,2004-06-22,174,"Natural","Natural",40599,"G",64.3997,-141.3856,"BLM","AK"
"906",311470,"GULKANA RI",2004,2004-06-24,176,"Human","Fireworks",38.5,"C",62.7662,-145.6189,"BLM","AK"
"907",311472,"CHICKALOON",2004,2004-06-25,177,"Human","Missing data/not specified/undetermined",55,"C",61.7828,-148.4689,"BIA","AK"
"908",311474,"WOODCHOPPE",2004,2004-06-26,178,"Natural","Natural",14904,"G",65.3494,-143.2477,"NPS","AK"
"909",311475,"GRAYLINGFK",2004,2004-06-26,178,"Natural","Natural",48307,"G",66.2164,-142.2859,"FWS","AK"
"910",311476,"CHAMPIONCK",2004,2004-06-26,178,"Natural","Natural",15591,"G",64.5397,-141.7023,"BLM","AK"
"911",311477,"YUKON",2004,2004-06-26,178,"Natural","Natural",2125,"F",65.5413,-143.6274,"NPS","AK"
"912",311479,"BONANZA CK",2004,2004-06-28,180,"Natural","Natural",265919.9,"G",64.4677,-157.1933,"FWS","AK"
"913",311480,"ANOMALY",2004,2004-06-29,181,"Natural","Natural",19667,"G",63.9163,-142.7189,"STATE","AK"
"914",311481,"SHEENJEK",2004,2004-06-29,181,"Natural","Natural",131,"D",67.3027,-144.2202,"FWS","AK"
"915",311482,"BOULDER CK",2004,2004-06-29,181,"Natural","Natural",63057,"G",67.4497,-143.486,"FWS","AK"
"916",311483,"ESSIE CK",2004,2004-06-30,182,"Natural","Natural",695,"E",65.0155,-143.4351,"NPS","AK"
"917",311484,"DAWSON 31",2004,2004-06-30,182,"Natural","Natural",7413.2,"G",64.8047,-141.0084,"TRIBAL","AK"
"918",311486,"LUCKY CK",2004,2004-07-03,185,"Natural","Natural",48232,"G",64.2997,-141.719,"STATE","AK"
"919",311487,"BULLION CK",2004,2004-07-03,185,"Natural","Natural",15563,"G",64.4163,-142.469,"STATE","AK"
"920",311489,"RUNT FORK",2004,2004-07-04,186,"Natural","Natural",24120,"G",66.2247,-141.297,"BLM","AK"
"921",311492,"ROCK CR",2004,2004-07-04,186,"Natural","Natural",37363,"G",65.8235,-145.405,"FWS","AK"
"922",311493,"CRAZY",2004,2004-07-04,186,"Natural","Natural",52056,"G",65.7699,-145.2705,"FWS","AK"
"923",311495,"AMMERMAN M",2004,2004-07-05,187,"Natural","Natural",19815,"G",68.4284,-141.1593,"FWS","AK"
"924",311500,"EVANSVILLE",2004,2004-07-06,188,"Natural","Natural",135627,"G",66.9112,-151.5027,"TRIBAL","AK"
"925",311501,"DALL CITY",2004,2004-07-06,188,"Natural","Natural",483280,"G",66.3029,-149.8843,"FWS","AK"
"926",311502,"CLAWANMENK",2004,2004-07-06,188,"Natural","Natural",108577,"G",66.5245,-151.4143,"FWS","AK"
"927",311505,"LOWER MOUT",2004,2004-07-07,189,"Natural","Natural",87413,"G",66.346,-146.2395,"TRIBAL","AK"
"928",311507,"BIG YETNA",2004,2004-07-08,190,"Natural","Natural",98418.4,"G",62.7993,-158.7524,"FWS","AK"
"929",311509,"WALDRON",2004,2004-07-09,191,"Human","Equipment and vehicle use",7022,"G",65.8757,-149.459,"BIA","AK"
"930",311511,"BOLGEN CREEK",2004,2004-07-11,193,"Natural","Natural",201894,"G",65.713,-144.3547,"TRIBAL","AK"
"931",311512,"TOKOMA BLUFF",2004,2004-07-11,193,"Natural","Natural",8304,"G",65.5355,-144.0063,"STATE","AK"
"932",311519,"INDIAN CK",2004,2004-07-14,196,"Natural","Natural",82.9,"C",62.7663,-144.4522,"STATE","AK"
"933",311520,"SHOELEATHE",2004,2004-07-15,197,"Natural","Natural",211,"D",61.8493,-155.1356,"BLM","AK"
"934",311521,"TATLAWIKSU",2004,2004-07-15,197,"Natural","Natural",126.9,"D",62.1827,-155.6857,"BLM","AK"
"935",311522,"CLIFF CK",2004,2004-07-15,197,"Natural","Natural",6352.2,"G",64.9276,-163.0446,"BLM","AK"
"936",311523,"OREGON CK",2004,2004-07-15,197,"Natural","Natural",8656.3,"G",65.1259,-163.3476,"BLM","AK"
"937",311526,"E FORK KOY",2004,2004-07-15,197,"Natural","Natural",2611.3,"F",65.2777,-160.5507,"BLM","AK"
"938",311527,"TWIN LYNX",2004,2004-07-15,197,"Natural","Natural",186,"D",64.3898,-150.5227,"STATE","AK"
"939",311528,"BEARPAW RI",2004,2004-07-16,198,"Natural","Natural",128,"D",64.0623,-150.7076,"STATE","AK"
"940",311530,"RODO RIVER",2004,2004-07-16,198,"Natural","Natural",8715.7,"G",64.166,-159.2191,"BLM","AK"
"941",311531,"DULBI R EA",2004,2004-07-16,198,"Natural","Natural",75,"C",65.4136,-154.6592,"STATE","AK"
"942",311532,"LOUIS LAKE",2004,2004-07-16,198,"Natural","Natural",22193,"G",65.2413,-157.2548,"FWS","AK"
"943",311533,"BONEY CREE",2004,2004-07-16,198,"Natural","Natural",98,"C",64.8839,-152.2261,"STATE","AK"
"944",311536,"HOLTNAKATN",2004,2004-07-16,198,"Natural","Natural",38,"C",65.0161,-156.3858,"FWS","AK"
"945",311537,"TATALINA",2004,2004-07-17,199,"Natural","Natural",16025,"G",65.1246,-148.6577,"STATE","AK"
"946",311538,"WOOD RIVER",2004,2004-07-17,199,"Natural","Natural",6993,"G",64.5329,-148.4691,"STATE","AK"
"947",311540,"BIG BEND",2004,2004-07-17,199,"Natural","Natural",1571,"F",65.3996,-147.7642,"BLM","AK"
"948",311541,"N CREEK",2004,2004-07-17,199,"Natural","Natural",487.6,"E",64.2013,-157.8524,"STATE","AK"
"949",311543,"BISMARK MO",2004,2004-07-18,200,"Natural","Natural",234,"D",67.1161,-157.2694,"BLM","AK"
"950",311544,"SISCHU NOR",2004,2004-07-18,200,"Natural","Natural",216,"D",64.1289,-152.6754,"BLM","AK"
"951",311545,"TATALINA 2",2004,2004-07-18,200,"Natural","Natural",3442,"F",65.1268,-148.8833,"STATE","AK"
"952",311546,"MUD FORK",2004,2004-07-19,201,"Natural","Natural",33952,"G",65.5001,-149.0867,"STATE","AK"
"953",311547,"MYRTLE CRE",2004,2004-07-19,201,"Natural","Natural",6271,"G",65.5662,-148.5858,"STATE","AK"
"954",311548,"ALDER CREE",2004,2004-07-19,201,"Natural","Natural",55,"C",65.5148,-149.9436,"TRIBAL","AK"
"955",311549,"YARGER LK",2004,2004-07-19,201,"Natural","Natural",72,"C",62.9663,-141.6022,"TRIBAL","AK"
"956",311550,"LK TODATON",2004,2004-07-20,202,"Natural","Natural",12377,"G",66.1314,-152.9496,"BLM","AK"
"957",311552,"INNOKO",2004,2004-07-20,202,"Natural","Natural",2151.6,"F",63.9327,-156.6025,"STATE","AK"
"958",311553,"REINDEER",2004,2004-07-20,202,"Natural","Natural",70,"C",62.416,-159.0857,"BLM","AK"
"959",311556,"NORUTAKH 2",2004,2004-07-21,203,"Natural","Natural",17397,"G",66.6414,-154.5565,"STATE","AK"
"960",311557,"BIG BLUFF",2004,2004-07-21,203,"Natural","Natural",1544,"F",65.8402,-144.3775,"TRIBAL","AK"
"961",311558,"KAKO CREEK",2004,2004-07-21,203,"Natural","Natural",21.5,"C",62.0754,-161.2674,"BLM","AK"
"962",311559,"BEAR CREEK",2004,2004-07-22,204,"Natural","Natural",4066,"F",63.8626,-159.5775,"BLM","AK"
"963",311560,"EAST FORK",2004,2004-07-22,204,"Natural","Natural",1477.1,"F",63.2494,-153.8356,"TRIBAL","AK"
"964",311562,"MINK LAKE",2004,2004-07-24,206,"Natural","Natural",224,"D",67.1153,-143.808,"FWS","AK"
"965",311564,"ATCHUELING",2004,2004-07-24,206,"Natural","Natural",340,"E",62.8665,-161.4344,"FWS","AK"
"966",311565,"KILIOVILIK",2004,2004-07-25,207,"Natural","Natural",300,"E",66.6325,-157.4494,"BLM","AK"
"967",311566,"BEAVER CK",2004,2004-07-25,207,"Natural","Natural",149,"D",65.7029,-147.3853,"BLM","AK"
"968",311567,"DULBI SL 2",2004,2004-07-25,207,"Natural","Natural",1003.1,"F",65.3483,-156.3625,"FWS","AK"
"969",311568,"COY",2004,2004-07-25,207,"Natural","Natural",499,"E",65.5722,-153.9709,"BLM","AK"
"970",311571,"HAT LIE LA",2004,2004-07-26,208,"Natural","Natural",29680,"G",66.3521,-145.3145,"TRIBAL","AK"
"971",311576,"WILLOW CR",2004,2004-08-08,221,"Natural","Natural",6937,"G",64.5079,-147.7374,"OTHER FEDERAL","AK"
"972",311577,"MUD FORK 2",2004,2004-08-09,222,"Natural","Natural",6947,"G",65.4698,-149.3161,"STATE","AK"
"973",311579,"LSNOHOMISH",2004,2004-08-10,223,"Natural","Natural",21719,"G",63.7828,-152.5357,"STATE","AK"
"974",311581,"HODZANA RV",2004,2004-08-12,225,"Natural","Natural",163239,"G",66.7329,-148.836,"FWS","AK"
"975",311583,"MINTO 1",2004,2004-08-12,225,"Natural","Natural",9951.8,"G",65.0162,-149.2524,"STATE","AK"
"976",311588,"CHANDALAR",2004,2004-08-24,237,"Natural","Natural",4061,"F",67.2166,-143.6383,"FWS","AK"
"977",311590,"ROCK SLOUG",2004,2004-08-25,238,"Natural","Natural",782,"E",66.908,-143.9254,"FWS","AK"
"978",311591,"MOOSEHORN",2004,2004-08-25,238,"Natural","Natural",603,"E",66.9561,-143.7732,"FWS","AK"
"979",311594,"THREE LAKE",2004,2004-09-02,246,"Natural","Natural",11,"C",62.7163,-141.6522,"FWS","AK"
"980",311595,"DISCOVERY",2004,2004-09-05,249,"Natural","Natural",1669,"F",66.0135,-145.7886,"FWS","AK"
"981",311601,"GRASS LAKE",2004,2004-09-10,254,"Human","Recreation and ceremony",1419.9,"F",65.6258,-156.3987,"FWS","AK"
"982",311603,"CHATRITT L",2004,2004-09-15,259,"Human","Recreation and ceremony",205,"D",66.635,-143.9196,"TRIBAL","AK"
"983",311607,"TRACY AVE",2005,2005-04-29,119,"Human","Power generation/transmission/distribution",5400,"G",59.7167,-151.3333,"TRIBAL","AK"
"984",311610,"M 16",2005,2005-05-04,124,"Human","Firearms and explosives use",400,"E",64.8067,-147.6275,"OTHER FEDERAL","AK"
"985",311611,"STUART CRE",2005,2005-05-06,126,"Human","Equipment and vehicle use",50,"C",64.6856,-146.6081,"OTHER FEDERAL","AK"
"986",311615,"MCHUGH CRE",2005,2005-05-14,134,"Natural","Natural",60,"C",65.6833,-148.55,"STATE","AK"
"987",311619,"HUSKY",2005,2005-05-20,140,"Human","Arson/incendiarism",12,"C",64.7681,-147.0725,"OTHER FEDERAL","AK"
"988",311621,"SALMONBERR",2005,2005-05-27,147,"Human","Arson/incendiarism",97,"C",63.0333,-154.3667,"TRIBAL","AK"
"989",311624,"PILOT POIN",2005,2005-05-29,149,"Human","Missing data/not specified/undetermined",4827,"F",57.5833,-157.5,"TRIBAL","AK"
"990",311625,"DISHKAKAT",2005,2005-05-29,149,"Natural","Natural",15,"C",63.6564,-157.4522,"FWS","AK"
"991",311626,"IKAGOAK",2005,2005-05-29,149,"Natural","Natural",37,"C",66.7667,-159.45,"FWS","AK"
"992",311627,"HUSLIA",2005,2005-05-29,149,"Human","Missing data/not specified/undetermined",29,"C",65.6833,-156.35,"TRIBAL","AK"
"993",311628,"JIM 1",2005,2005-05-29,149,"Natural","Natural",375.1,"E",66.84,-149.8925,"BLM","AK"
"994",311629,"JIM 2",2005,2005-05-29,149,"Natural","Natural",570.2,"E",66.8417,-149.9339,"BLM","AK"
"995",311630,"DOT LAKE",2005,2005-05-29,149,"Human","Equipment and vehicle use",89.2,"C",63.65,-144.05,"TRIBAL","AK"
"996",311631,"KITALITNA",2005,2005-05-29,149,"Natural","Natural",1840,"F",65.755,-154.6383,"FWS","AK"
"997",311632,"CHAPMAN CK",2005,2005-05-30,150,"Natural","Natural",172320.8,"G",67.1003,-150.2464,"BLM","AK"
"998",311633,"JOHNSON RI",2005,2005-05-30,150,"Human","Misuse of fire by a minor",57.5,"C",60.9992,-162.619,"TRIBAL","AK"
"999",311637,"BEAR CREEK",2005,2005-06-10,161,"Natural","Natural",9357.5,"G",65.8236,-147.6239,"BLM","AK"
"1000",311639,"BIG SITDOW",2005,2005-06-11,162,"Natural","Natural",6969,"G",65.7033,-141.265,"BLM","AK"
"1001",311640,"CHANGE",2005,2005-06-11,162,"Natural","Natural",11641,"G",65.6811,-141.1564,"BLM","AK"
"1002",311641,"KANDIK R",2005,2005-06-11,162,"Natural","Natural",154431.6,"G",65.8042,-141.2422,"BLM","AK"
"1003",311642,"CHARLEY C1",2005,2005-06-11,162,"Natural","Natural",73345.9,"G",65.5883,-141.5875,"BLM","AK"
"1004",311643,"CHARLEY CR",2005,2005-06-11,162,"Natural","Natural",10,"C",65.5875,-141.6225,"BLM","AK"
"1005",311644,"NOWITNA 1",2005,2005-06-11,162,"Natural","Natural",99,"C",64.8297,-154.1539,"FWS","AK"
"1006",311645,"DOSENHAUGH",2005,2005-06-11,162,"Natural","Natural",16.5,"C",66.6386,-152.6256,"TRIBAL","AK"
"1007",311647,"LIT MUD 2",2005,2005-06-11,162,"Natural","Natural",193399.8,"G",64.7894,-153.5347,"FWS","AK"
"1008",311648,"NOWITNA 3",2005,2005-06-11,162,"Natural","Natural",35,"C",64.8058,-153.9325,"FWS","AK"
"1009",311649,"LITTLE MUD",2005,2005-06-11,162,"Natural","Natural",98,"C",64.8033,-153.5928,"FWS","AK"
"1010",311650,"LTL MUD 3",2005,2005-06-11,162,"Natural","Natural",1992,"F",64.8242,-153.5719,"FWS","AK"
"1011",311651,"STONE BOY",2005,2005-06-11,162,"Natural","Natural",30,"C",64.7667,-144.3667,"BLM","AK"
"1012",311653,"MELOZITNA",2005,2005-06-11,162,"Natural","Natural",12,"C",65.4386,-154.6167,"STATE","AK"
"1013",311655,"DEADMAN MT",2005,2005-06-12,163,"Natural","Natural",156,"D",67.0875,-152.625,"STATE","AK"
"1014",311656,"TITUS CREE",2005,2005-06-12,163,"Natural","Natural",213,"D",68.1292,-144.7961,"FWS","AK"
"1015",311657,"SHEENJEK",2005,2005-06-12,163,"Natural","Natural",114596.5,"G",66.8342,-144.4403,"FWS","AK"
"1016",311658,"PREACHER",2005,2005-06-12,163,"Natural","Natural",69506.2,"G",65.7325,-145.4364,"BLM","AK"
"1017",311659,"MEDICINE L",2005,2005-06-12,163,"Natural","Natural",12.3,"C",65.5383,-144.5561,"STATE","AK"
"1018",311660,"BIG SITDO2",2005,2005-06-12,163,"Natural","Natural",11881.9,"G",65.6669,-141.0528,"BLM","AK"
"1019",311661,"HODZANA RI",2005,2005-06-12,163,"Natural","Natural",26710.4,"G",66.6667,-149.0833,"FWS","AK"
"1020",311664,"TROUT CR",2005,2005-06-13,164,"Natural","Natural",5068.9,"G",65.1183,-141.6844,"NPS","AK"
"1021",311665,"NELSON MT",2005,2005-06-13,164,"Natural","Natural",244599.7,"G",66.7333,-148.0833,"FWS","AK"
"1022",311668,"JIM R 3",2005,2005-06-13,164,"Natural","Natural",17375,"G",66.8561,-145.8394,"BLM","AK"
"1023",311669,"SOUTH FORK",2005,2005-06-14,165,"Natural","Natural",111.2,"D",67.0422,-150.1933,"BLM","AK"
"1024",311670,"HIGH POWER",2005,2005-06-14,165,"Natural","Natural",114443.5,"G",63.4722,-152.6225,"NPS","AK"
"1025",311671,"ANTOSKY",2005,2005-06-14,165,"Natural","Natural",20,"C",64.8333,-156.7666,"FWS","AK"
"1026",311672,"HERRON RIV",2005,2005-06-14,165,"Natural","Natural",3653,"F",63.5214,-152.2519,"NPS","AK"
"1027",311673,"BEDROCK CR",2005,2005-06-14,165,"Natural","Natural",15,"C",67.1008,-152.575,"STATE","AK"
"1028",311675,"TELSITNA R",2005,2005-06-14,165,"Natural","Natural",186,"D",64.1875,-153.6161,"BLM","AK"
"1029",311677,"METTENPHER",2005,2005-06-14,165,"Natural","Natural",165,"D",67.3222,-152.7667,"STATE","AK"
"1030",311679,"MCKINLEY R",2005,2005-06-15,166,"Natural","Natural",90.5,"C",63.8411,-151.545,"NPS","AK"
"1031",311680,"MOOSE POIN",2005,2005-06-15,166,"Natural","Natural",75,"C",65.0122,-154.2183,"BLM","AK"
"1032",311681,"BIG CREEK",2005,2005-06-15,166,"Natural","Natural",139,"D",64.7431,-155.0208,"TRIBAL","AK"
"1033",311682,"MUNSON CRE",2005,2005-06-15,166,"Natural","Natural",950,"E",64.8306,-145.8531,"BLM","AK"
"1034",311685,"KOGOLUKTUK",2005,2005-06-15,166,"Natural","Natural",745,"E",67.2167,-156.25,"STATE","AK"
"1035",311687,"BILLYHAWK",2005,2005-06-15,166,"Natural","Natural",1851,"F",66.0833,-157.1,"FWS","AK"
